OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Area,Shape__Length
1957,10006083,WASHINGTON COUNTY DETENTION FACILITY,1535 COLFAX STREET,BLAIR,NE,68008,-999,NOT AVAILABLE,COUNTY,OPEN,-999,WASHINGTON,31177,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.washcountysheriff.org/staff/divisions/corrections/,2018/04/02 00:00:00+00,IMAGERY/OTHER,2024/07/25 00:00:00+00,https://www.washcountysheriff.org/staff/divisions/corrections/,NOT AVAILABLE,-999,4.90907041239552e-07,0.00377468440508189
1958,10005536,TISHOMINGO COUNTY JAIL,1208 BETTYDALE DRIVE,IUKA,MS,38852,-999,(662) 423-7000,COUNTY,OPEN,-999,TISHOMINGO,28141,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tishso.org/,2018/03/29 00:00:00+00,IMAGERY/OTHER,2024/08/15 00:00:00+00,https://www.tishso.org/index.php,NOT AVAILABLE,80,6.36796130493167e-07,0.00425443660479717
1959,10002504,BENTON-FRANKLIN COUNTIES JUVENILE JUSTICE CENTER,5606 W CANAL DR,KENNEWICK,WA,99336,-999,(509) 783-2151,COUNTY,OPEN,-999,BENTON,53005,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.benton-franklinsuperiorcourt.com/juvenile-justice/,2018/05/07 00:00:00+00,IMAGERY/OTHER,2020/02/26 00:00:00+00,http://www.benton-franklinsuperiorcourt.com/juvenile-justice/,JUVENILE,35,8.52206085255602e-07,0.00521669539989069
1960,10004176,ALEXANDER REGIONAL JUVENILE DETENTION CENTER,928 NC HWY 16 S,TAYLORSVILLE,NC,28681,-999,(828) 632-1141,STATE,OPEN,-999,ALEXANDER,37003,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ncdps.gov/our-organization/juvenile-justice/juvenile-facility-operations/juvenile-detention-centers#Alexander-1398,2017/12/12 00:00:00+00,IMAGERY/OTHER,2024/03/05 00:00:00+00,https://www.ncdps.gov/our-organization/juvenile-justice/juvenile-facility-operations/juvenile-detention-centers#Alexander-1398,JUVENILE,24,8.72820919539663e-07,0.00416638361680889
1961,10003804,CHIPPEWA COUNTY JAIL,629 NORTH 11TH STREET,MONTEVIDEO,MN,56265,-999,(320) 269-2121,COUNTY,OPEN,-999,CHIPPEWA,27023,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.chippewa.mn.us/190/Sheriff,2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/08 00:00:00+00,https://www.co.chippewa.mn.us/190/Sheriff,NOT AVAILABLE,17,3.29659542330774e-07,0.00368139003657102
1962,10001067,RECEPTION DIAGNOSTIC CENTER,737 MOON RD,PLAINFIELD,IN,46168,-999,(317) 839-7727,STATE,OPEN,809,HENDRICKS,18063,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/policies-and-statistics/data/statistical-data/total-population-summary-reports/,2023/11/30 00:00:00+00,IMAGERY/OTHER,2024/02/26 00:00:00+00,https://www.in.gov/idoc/find-a-facility/adult/reception-diagnostic-center/,NOT AVAILABLE,834,2.1447242488648e-06,0.00612249049836095
1963,10002079,FREEBORN COUNTY DETENTION CENTER,411 BROADWAY S,ALBERT LEA,MN,56007,-999,(507) 377-4683,COUNTY,OPEN,-999,FREEBORN,27047,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.co.freeborn.mn.us/296/Adult-Detention-Center, https://www.ice.gov/detention-facilities",2024/01/12 00:00:00+00,IMAGERY/OTHER,2024/02/07 00:00:00+00,http://www.co.freeborn.mn.us/296/Adult-Detention-Center,MINIMUM,138,6.2475510276272e-07,0.00364164797403819
1964,10001236,PT. MACKENZIE CORRECTIONAL FARM,13690 SOUTH GUERNSEY ROAD,WASILLA,AK,99623,-999,(907) 376-2976,STATE,OPEN,73,MATANUSKA-SUSITNA,02170,USA,922140,CORRECTIONAL INSTITUTIONS,https://doc.alaska.gov/administrative-services/research-records/population-statistics,2016/06/30 00:00:00+00,IMAGERY/OTHER,2024/01/05 00:00:00+00,https://doc.alaska.gov/institutions/point-mackenzie,MINIMUM,127,2.12617169381701e-05,0.0187480346207765
1965,10002065,GOODHUE COUNTY ADULT DETENTION CENTER,430 WEST 6TH STREET,RED WING,MN,55066,-999,(651) 267-2804,COUNTY,OPEN,-999,GOODHUE,27049,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.goodhue.mn.us/192/Sheriffs-Office,2024/08/09 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.co.goodhue.mn.us/201/Adult-Detention-Center-ADC,MINIMUM,90,4.73899035569048e-07,0.0033978518057953
1966,10002019,CLEARWATER COUNTY JAIL / SHERIFF,213 MAIN AVENUE NORTH,BAGLEY,MN,56621,-999,(218) 694-6226,COUNTY,OPEN,-999,CLEARWATER,27029,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.clearwater.mn.us/index.asp?Type=B_LIST&SEC={4EDE8BC4-9827-4EA4-A98B-0F31978FDB51},2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/08 00:00:00+00,https://www.co.clearwater.mn.us/index.asp?Type=B_LIST&SEC={4EDE8BC4-9827-4EA4-A98B-0F31978FDB51},MAXIMUM,38,2.54665337706683e-07,0.00224585264409506
1967,10002051,HENNEPIN COUNTY ADULT CORRECTIONS FACILITY - WOMEN,1355 SHENANDOAH LANE,PLYMOUTH,MN,55447,-999,(612) 596-0001,COUNTY,OPEN,-999,HENNEPIN,27053,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.hennepin.us/residents/public-safety/adult-corrections-facility,2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.hennepin.us/residents/public-safety/adult-corrections-facility,MEDIUM,78,1.07649020719691e-06,0.0053409177068352
1968,10006131,CLAY COUNTY JAIL,281 COURTHOUSE DR,HAYESVILLE,NC,28904,-999,(828) 389-8207,COUNTY,OPEN,-999,CLAY,37043,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.clayconc.com/detention-center,2018/04/02 00:00:00+00,IMAGERY/OTHER,2024/07/17 00:00:00+00,https://www.clayconc.com/detention-center,NOT AVAILABLE,-999,5.01792783325072e-07,0.00396296775329722
1969,10003803,KANABEC COUNTY JAIL,100 S. VINE,MORA,MN,55051,-999,(320) 679-8402,COUNTY,OPEN,-999,KANABEC,27065,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.kanabeccounty.org/departments/jail.php,2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,http://www.kanabeccounty.org/departments/sheriff.php,NOT AVAILABLE,60,4.7744515541126e-07,0.00334463793209004
1970,10002013,COOK COUNTY JAIL / SHERIFF,143 GUNFLINT TRAIL,GRAND MARAIS,MN,55604,-999,(218) 387-3030,COUNTY,OPEN,-999,COOK,27031,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.cook.mn.us/government/departments/sheriff/index.php,2018/03/05 00:00:00+00,IMAGERY/OTHER,2024/08/08 00:00:00+00,https://www.co.cook.mn.us/government/departments/sheriff/index.php,MINIMUM,15,1.08771928353235e-07,0.00140133897363884
1971,10005047,GREEN RIVER YOUTH DEVELOPMENT CENTER,363 BOY CAMP ROAD,CROMWELL,KY,42333,-999,(270) 526-3826,STATE,NOT AVAILABLE,-999,BUTLER,21031,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/About%20DJJ/Pages/default.aspx,2015/04/21 00:00:00+00,IMAGERY/OTHER,2024/04/01 00:00:00+00,https://djj.ky.gov/Facilities/Pages/Youth-Development-Centers.aspx,JUVENILE,40,3.67733650818991e-06,0.00847469958023589
1972,10002073,COTTONWOOD COUNTY JAIL,902 5TH AVENUE,WINDOM,MN,56101,-999,(507) 831-1375,COUNTY,OPEN,-999,COTTONWOOD,27033,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.cottonwood.mn.us/departments/courts___legal/sheriff/index.php,2018/03/21 00:00:00+00,IMAGERY/OTHER,2024/08/08 00:00:00+00,https://www.co.cottonwood.mn.us/departments/courts___legal/sheriff/index.php,MINIMUM,21,1.2835516827181e-07,0.00175889799993456
1973,10006803,MURRAY COUNTY JAIL,2500 28TH STREET,SLAYTON,MN,56172,-999,(507) 836-6168,COUNTY,CLOSED,0,MURRAY,27101,USA,922140,CORRECTIONAL INSTITUTIONS,https://murraycountymn.com/county_departments/sheriff_s_office/index.php,2024/08/09 00:00:00+00,IMAGERY/OTHER,2020/01/02 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,4,2.66324605036061e-07,0.00218472473010593
1974,10002039,DOUGLAS COUNTY JAIL,509 3RD AVE W,ALEXANDRIA,MN,56308,-999,(320) 762-2139,COUNTY,OPEN,-999,DOUGLAS,27041,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.douglascountymn.gov/jail,2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/08 00:00:00+00,https://www.douglascountymn.gov/jail,MINIMUM,156,6.00950443185866e-07,0.00325973963875046
1975,10002015,PENNINGTON COUNTY JAIL ANNEX,102 1ST STREET WEST,THIEF RIVER FALLS,MN,56701,-999,(218) 681-7097,COUNTY,OPEN,-999,PENNINGTON,27113,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.penningtonsheriff.org/index.php/jail,2024/08/09 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,http://www.penningtonsheriff.org/index.php,MAXIMUM,92,4.76456534670433e-07,0.00324079006184974
1976,10002067,LYON COUNTY JAIL,611 WEST MAIN STREET,MARSHALL,MN,56258,-999,(507) 929-6623,COUNTY,OPEN,-999,LYON,27083,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lyonco.org/departments/sheriff/jail,2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,http://www.lyonco.org/sheriff,NOT AVAILABLE,87,8.10902292869287e-07,0.00661268661112485
1977,10004489,LAMAR PRE-RELEASE CENTER,700 GORDON ROAD,BARNESVILLE,GA,30204,-999,NOT AVAILABLE,STATE,CLOSED,0,LAMAR,13171,USA,922140,CORRECTIONAL INSTITUTIONS,https://barnesville.com/pre-release-center-closing-may-1/,2011/03/30 00:00:00+00,IMAGERY/OTHER,2024/02/21 00:00:00+00,NOT AVAILABLE,MEDIUM,196,2.05926016860758e-06,0.00557133415843861
1978,10005519,JACKSON COUNTY JAIL,399 GRINDSTAFF COVE ROAD,SYLVA,NC,28779,-999,(828) 586-2458,COUNTY,OPEN,-999,JACKSON,37099,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.sheriff.jacksonnc.org/detention,2018/04/02 00:00:00+00,IMAGERY/OTHER,2024/07/19 00:00:00+00,https://www.sheriff.jacksonnc.org/detention,NOT AVAILABLE,72,6.06094999966444e-07,0.00402187457609526
1979,10002060,MCLEOD COUNTY JAIL,801 EAST 10TH STREET,GLENCOE,MN,55336,-999,(320) 864-5191,COUNTY,OPEN,-999,MCLEOD,27085,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mcleodcountymn.gov/government/sheriff_s_office/jail_information/index.php,2024/08/09 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.mcleodcountymn.gov/government/sheriff_s_office/jail_information/index.php,NOT AVAILABLE,59,4.41157681052573e-07,0.00299746860284011
1980,10000479,LARGO ROAD PRISON,5201 ULMERTON RD,CLEARWATER,FL,33760,4006,(727) 570-5135,STATE,NOT AVAILABLE,0,PINELLAS,12103,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,2024/02/15 00:00:00+00,IMAGERY/OTHER,2024/02/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,1.07804453364224e-06,0.00411020054401218
1981,10002008,MARSHALL COUNTY JAIL,208 EAST COLVIN AVENUE,WARREN,MN,56762,-999,(218) 745-5411,COUNTY,OPEN,-999,MARSHALL,27089,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.marshall.mn.us/departments/sheriff/index.php,2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.co.marshall.mn.us/departments/sheriff/index.php,NOT AVAILABLE,15,7.86153577791993e-08,0.00127997557695414
1982,10004907,DELAWARE COUNTY JUVENILE DETENTION CENTER,3412 W KILGORE AVE,MUNCIE,IN,47304,-999,(765) 741-4940,COUNTY,OPEN,-999,DELAWARE,18035,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/dys/files/Delaware%20Audit%20Report%202018%20(final)%20(pdf).pdf,2018/03/05 00:00:00+00,UNVERIFIED,2024/07/30 00:00:00+00,https://www.yocinc.org/programs/juvenile-detention-services/,JUVENILE,42,2.20149331653374e-07,0.00192041948448215
1983,10002081,MARTIN COUNTY JAIL,201 LAKE AVENUE,FAIRMONT,MN,56031,-999,(507) 238-3150,COUNTY,OPEN,-999,MARTIN,27091,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.martin.mn.us/your_government/departments/sheriff/jail.php,2018/03/22 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.co.martin.mn.us/your_government/departments/sheriff/jail.php,NOT AVAILABLE,32,1.16795035864925e-07,0.00141142515952073
1984,10004890,LAKE COUNTY JUVENILE JUSTICE COMPLEX,3000 W 93RD AVE,CROWN POINT,IN,46307,-999,(219) 660-6900,COUNTY,OPEN,-999,LAKE,18089,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lakecountyin.org/portal/group/juvenile-div/page/default,2018/03/06 00:00:00+00,UNVERIFIED,2024/07/30 00:00:00+00,https://www.lakecountyin.org/portal/group/juvenile-div/page/default,JUVENILE,144,4.24844074586872e-06,0.0102609028545472
1985,10005518,LEE COUNTY SHERIFF'S DEPARTMENT,1401 ELM STREET,SANFORD,NC,27331,-999,(919) 718-4567,COUNTY,OPEN,-999,LEE,37105,USA,922140,CORRECTIONAL INSTITUTIONS,https://leecountync.gov/departments/sheriff_s_office/lee_county_jail.php,2018/04/03 00:00:00+00,IMAGERY/OTHER,2024/07/19 00:00:00+00,https://leecountync.gov/departments/sheriff_s_office/lee_county_jail.php,NOT AVAILABLE,-999,3.79045104637044e-07,0.00372225152617057
1986,10005538,TUNICA COUNTY JAIL,5126 OLD MHOON LANDING ROAD,TUNICA,MS,38676,-999,(662) 363-1411,COUNTY,OPEN,-999,TUNICA,28143,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tunicamssheriff.com/page.php?id=6,2018/03/29 00:00:00+00,IMAGERY/OTHER,2024/08/15 00:00:00+00,https://www.tunicamssheriff.com/,NOT AVAILABLE,-999,8.89911916601704e-07,0.00444149034024247
1987,10004195,WAYNE COUNTY DETENTION CENTER,207 E CHESTNUT ST,GOLDSBORO,NC,27530,-999,(919) 731-1660,COUNTY,OPEN,-999,WAYNE,37191,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.waynegov.com/371/Detention-Center,2018/04/03 00:00:00+00,IMAGERY/OTHER,2024/07/23 00:00:00+00,https://www.waynegov.com/371/Detention-Center,MAXIMUM,200,3.45255784850451e-07,0.00269819114260505
1988,10002035,PINE COUNTY JAIL,635 NORTHRIDGE DRIVE NORTHWEST,PINE CITY,MN,55063,-999,(320) 629-8400,COUNTY,OPEN,-999,PINE,27115,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.pine.mn.us/departments/jail/index.php,2018/03/23 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,http://www.co.pine.mn.us/index.asp?Type=B_BASIC&SEC={BD0B6DB5-631B-4D5B-9272-DA29B5807545},NOT AVAILABLE,131,5.67571987630799e-07,0.00353219114075525
1989,10003680,MCCRACKEN REGIONAL JUVENILE DETENTION CENTER,500 COUNTRY PARK RD,PADUCAH,KY,42001,-999,(270) 575-7111,STATE,OPEN,-999,MCCRACKEN,21145,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx,2024/02/27 00:00:00+00,IMAGERY/OTHER,2024/02/27 00:00:00+00,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx,JUVENILE,-999,3.25767587128212e-07,0.00252319978336747
1990,10002017,NORTHWEST REGIONAL CORRECTIONS CENTER,816 MARIN AVENUE,CROOKSTON,MN,56716,-999,(218) 470-8100,COUNTY,OPEN,-999,POLK,27119,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.communitycorrections-tccc.org/nwrcc,2018/03/23 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.communitycorrections-tccc.org/nwrcc,NOT AVAILABLE,200,9.03594809642527e-07,0.00449198680404705
1991,10005766,MINERAL COUNTY JUVENILE CENTER,525 W 9TH ST,HAWTHORNE,NV,89415,-999,(775) 945-3393,COUNTY,OPEN,-999,MINERAL,32021,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.eleventhjudicialdistrict.com/county-courts/mineral-county/mineral-youth-family-services,2018/04/09 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,http://www.eleventhjudicialdistrict.com/county-courts/mineral-county/mineral-youth-family-services,JUVENILE,-999,3.23087078868411e-07,0.00240209406614295
1992,10005540,UNION COUNTY JAIL,300 CARTER AVE,NEW ALBANY,MS,38652,-999,(662) 534-1941,COUNTY,OPEN,-999,UNION,28145,USA,922140,CORRECTIONAL INSTITUTIONS,NOT AVAILABLE,2018/03/29 00:00:00+00,IMAGERY,2024/08/15 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,24,6.44733518129215e-07,0.00386511912288118
1993,10000294,DEKALB COUNTY JAIL,4425 MEMORIAL DRIVE,DECATUR,GA,30032,-999,(404) 298-8145,COUNTY,OPEN,-999,DEKALB,13089,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dekalbsheriff.org/,2019/10/23 00:00:00+00,IMAGERY/OTHER,2024/07/01 00:00:00+00,http://www.dekalbsheriff.org/,MAXIMUM,-999,1.81806171895005e-06,0.00638966051338726
1994,10002018,RED RIVER VALLEY JUVENILE CENTER,600 BRUCE STREET,CROOKSTON,MN,56716,-999,(218) 470-8327,COUNTY,OPEN,-999,POLK,27119,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.communitycorrections-tccc.org/,2017/03/28 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.communitycorrections-tccc.org/?SEC=03A10383-F43D-49C7-A887-613F2C4783F0,JUVENILE,16,9.94050424196757e-08,0.00143991449897647
1995,10002148,MITCHELL COUNTY JUSTICE CENTER,4815 STATE HWY 37 E,CAMILLA,GA,31730,-999,(229) 336-2030,COUNTY,OPEN,-999,MITCHELL,13205,USA,922140,CORRECTIONAL INSTITUTIONS,https://georgiasheriffs.org/resources/sheriffs-by-county/,2018/02/26 00:00:00+00,IMAGERY/OTHER,2019/11/05 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,5.3561029744742e-07,0.003684800189926
1996,10006752,MARION COUNTY JUVENILE DETENTION CENTER,2451 N. KEYSTONE AVE,INDIANAPOLIS,IN,46218,-999,(317) 327-8300,COUNTY,OPEN,-999,MARION,18097,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.in.gov/idoc/dys/2481.htm,2018/03/06 00:00:00+00,UNVERIFIED,2024/07/30 00:00:00+00,https://www.indy.gov/activity/juvenile-probation,JUVENILE,96,2.14199690162786e-06,0.00952648876743679
1997,10001944,WARREN REGIONAL JUVENILE DETENTION CENTER,1020 KENTUCKY ST,BOWLING GREEN,KY,42101,-999,(270) 746-7155,STATE,OPEN,-999,WARREN,21227,USA,922140,CORRECTIONAL INSTITUTIONS,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx,2024/02/27 00:00:00+00,IMAGERY/OTHER,2024/02/27 00:00:00+00,https://djj.ky.gov/Facilities/Pages/Detention-Centers.aspx,JUVENILE,-999,3.77125388695276e-07,0.00307546615362437
1998,10003989,ESSEX COUNTY CORRECTIONAL FACILITY,354 DOREMUS AVE,NEWARK,NJ,07105,-999,(973) 274-7500,COUNTY,OPEN,-999,ESSEX,34013,USA,922140,CORRECTIONAL INSTITUTIONS,https://essexdoc.com/,2018/04/06 00:00:00+00,IMAGERY/OTHER,2024/07/29 00:00:00+00,https://essexdoc.com/,NOT AVAILABLE,2434,6.86961402607267e-06,0.0113339685816904
1999,10005760,LYON COUNTY DETENTION FACILITY,911 HARVEY WAY,YERINGTON,NV,89447,-999,(775) 463-6600,COUNTY,OPEN,-999,LYON,32019,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.lyon-county.org/893/Jail,2018/04/09 00:00:00+00,IMAGERY/OTHER,2024/08/01 00:00:00+00,https://www.lyon-county.org/893/Jail,NOT AVAILABLE,-999,1.1361680662958e-06,0.00495468602370609
2000,10001277,POLK COUNTY JAIL,1733 N WASHINGTON AVE,LIVINGSTON,TX,77351,-999,(936) 327-6822,COUNTY,OPEN,187,POLK,48373,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.polkcountyso.net/home.html, https://www.tcjs.state.tx.us/index.php?linkID=325",2018/03/01 00:00:00+00,IMAGERY/OTHER,2020/02/27 00:00:00+00,http://www.polkcountyso.net/home.html,NOT AVAILABLE,362,9.88442934612976e-07,0.00463525683537798
2001,10000305,MUSCOGEE COUNTY PRISON,7175 SACERDOTE LANE,COLUMBUS,GA,31907,-999,(706) 641-5800,COUNTY,OPEN,-999,MUSCOGEE,13215,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.columbusga.org/mcp/,2024/07/08 00:00:00+00,IMAGERY/OTHER,2024/07/08 00:00:00+00,https://www.columbusga.org/mcp/,MEDIUM,576,1.30385842567193e-06,0.00487395401218654
2002,10000316,TELFAIR STATE PRISON,210 LONGBRIDGE ROAD,HELENA,GA,31037,-999,(229) 868-7721,STATE,OPEN,1431,TELFAIR,13271,USA,922140,CORRECTIONAL INSTITUTIONS,https://gdc.georgia.gov/locations,2024/02/01 00:00:00+00,IMAGERY/OTHER,2024/02/20 00:00:00+00,https://gdc.georgia.gov/locations/telfair-state-prison,CLOSE,1400,9.18901969271246e-06,0.013135499974484
2003,10002057,RAMSEY COUNTY CORRECTIONAL FACILITY,297 SOUTH CENTURY AVENUE,SAINT PAUL,MN,55119,-999,(651) 266-1400,COUNTY,OPEN,-999,RAMSEY,27123,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ramseycounty.us/residents/public-safety-law/detention-correctional-facilities/adult-correctional-facility-rccf,2018/03/23 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.ramseycounty.us/residents/public-safety-law/detention-correctional-facilities,MEDIUM,556,2.95452673526597e-06,0.0080404486044413
2004,10004261,STONE COUNTY REGIONAL CORRECTIONAL FACILITY,1420 INDUSTRIAL PARK RD,WIGGINS,MS,39577,-999,(601) 928-7042,COUNTY,OPEN,276,STONE,28131,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.mdoc.ms.gov/general-public/monthly-fact-sheets,2024/07/31 00:00:00+00,IMAGERY/OTHER,2024/08/13 00:00:00+00,https://www.mdoc.ms.gov/facilities/stone-county-correctional-facility,MEDIUM,280,1.07676100924436e-06,0.00515862012766124
2005,10001755,FRANKLIN COUNTY DETENTION CENTER,285 T KEMP RD,LOUISBURG,NC,27549,-999,(919) 496-3731,COUNTY,OPEN,-999,FRANKLIN,37069,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.fcsonc.org/detention-complex,2018/04/02 00:00:00+00,IMAGERY/OTHER,2024/07/18 00:00:00+00,https://www.fcsonc.org/detention-complex,NOT AVAILABLE,176,1.1587917470024e-06,0.0047860792646779
2006,10002059,RAMSEY COUNTY JUVENILE DETENTION CENTER,25 WEST 7TH STREET,SAINT PAUL,MN,55102,-999,(651) 266-5255,COUNTY,OPEN,-999,RAMSEY,27123,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ramseycounty.us/residents/public-safety-law/detention-correctional-facilities/juvenile-detention-center-jdc,2018/03/23 00:00:00+00,IMAGERY/OTHER,2024/08/09 00:00:00+00,https://www.ramseycounty.us/residents/public-safety-law/detention-correctional-facilities/juvenile-detention-center-jdc,JUVENILE,44,5.09437995788176e-07,0.00378085504783636
2007,10002107,PAULDING REGIONAL YOUTH DETENTION CENTER,538 INDUSTRIAL BLVD N,DALLAS,GA,30132,-999,NOT AVAILABLE,STATE,CLOSED,0,PAULDING,13223,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.ajc.com/news/news/breaking-news/djj-to-close-paulding-county-youth-detention-cente/nbZ4L/, http://www.djj.state.ga.us/FacilitiesPrograms/fpFacilityInclude.asp?F=25&CBy=1",2014/09/01 00:00:00+00,IMAGERY/OTHER,2024/02/21 00:00:00+00,NOT AVAILABLE,JUVENILE,-999,1.28780243358051e-06,0.00478653467865264
2008,10004889,PORTER COUNTY JUVENILE SERVICE CENTER,1660 S STATE ROAD 2,VALPARAISO,IN,46385,-999,(219) 465-3521,COUNTY,OPEN,-999,PORTER,18127,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.porterco.org/486/Juvenile-Detention,2018/03/06 00:00:00+00,UNVERIFIED,2024/07/30 00:00:00+00,http://www.porterco.org/index.aspx?NID=486,JUVENILE,24,6.42326313027297e-07,0.00510986617619338
2009,10001767,JOHN H BAKER JR. PUBLIC SAFETY CENTER,330 S SALISBURY ST,RALEIGH,NC,27602,-999,(919) 856-5953,COUNTY,OPEN,-999,WAKE,37183,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.wake.gov/departments-government/sheriffs-office-willie-rowe-sheriff/divisions/detention,2018/04/03 00:00:00+00,IMAGERY/OTHER,2024/07/19 00:00:00+00,https://www.wake.gov/departments-government/sheriffs-office-willie-rowe-sheriff/divisions/detention,NOT AVAILABLE,-999,1.53091832544305e-06,0.00496644108544328
2010,10006757,VIGO COUNTY JUVENILE CENTER,202 CRAWFORD ST,TERRA HAUTE,IN,47807,-999,(812) 462-3414,COUNTY,OPEN,-999,VIGO,18167,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.vigocounty.in.gov/department/division.php?structureid=58,2018/03/06 00:00:00+00,UNVERIFIED,2024/07/30 00:00:00+00,http://sheriff.vigocounty.in.gov/department/division.php?structureid=18,JUVENILE,19,2.03490117201e-07,0.00250636506910015
2011,10003924,JASPER COUNTY JAIL,1551 STATE HIGHWAY 212 WEST,MONTICELLO,GA,31064,-999,(706) 468-4912,COUNTY,OPEN,-999,JASPER,13159,USA,922140,CORRECTIONAL INSTITUTIONS,https://jaspercountyga.org/jail/,2016/02/15 00:00:00+00,IMAGERY/OTHER,2024/07/08 00:00:00+00,http://www.jaspercosheriff.com/Jasper%20Co%20Sheriff/Jasper%20Co%20Sheriff%20Office.html,NOT AVAILABLE,-999,3.171048774675e-07,0.00251842924614094
2012,10005592,WALTHALL COUNTY JAIL,807 MAGNOLIA AVENUE,TYLERTOWN,MS,39667,-999,(601) 876-3481,COUNTY,OPEN,-999,WALTHALL,28147,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.walthallsheriffsoffice.com/,2018/03/29 00:00:00+00,IMAGERY/OTHER,2024/08/15 00:00:00+00,https://www.walthallsheriffsoffice.com/,NOT AVAILABLE,-999,1.50270807353081e-07,0.00175034432650847
